address,user_name,network,protocol_name,deposited_amount,deposited_assets,pool_type,site_url,pool_key,pool_controller,pool_index
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,linea,Lynex,7881,USDT ETH,Farming,https://app.lynex.fi,linea-0x7db1b80ecf40a6a5f84554fd047aafdeeebc4230-null,0x7db1b80ecf40a6a5f84554fd047aafdeeebc4230,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,linea,Lynex,47508,LYNX,Locked,https://app.lynex.fi,linea-0x8d95f56b0bac46e8ac1d3a3f12fb1e5bc39b4c0c-null,0x8d95f56b0bac46e8ac1d3a3f12fb1e5bc39b4c0c,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,linea,Lynex,5927,USDC ETH,Farming,https://app.lynex.fi,linea-0xef79a12c48973f0193e67730c8636485da59f0fd-null,0xef79a12c48973f0193e67730c8636485da59f0fd,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,linea,NILE,3213,NILE,Locked,https://www.nile.build,linea-0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f-null,0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,KyberSwap,40648,,Vesting,https://kyberswap.com,matic-0xf3e4c1f21a1218ae8e48569c94275abd605563fd-null,0xf3e4c1f21a1218ae8e48569c94275abd605563fd,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,Meshswap,1571,MESH,Locked,https://meshswap.fi,matic-0x176b29289f66236c65c7ac5db2400abb5955df13-null,0x176b29289f66236c65c7ac5db2400abb5955df13,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,Meshswap,4665,oTON,Yield,https://meshswap.fi,matic-0xe6c511ed7549cc1d6c1b23126d1653588c1c71ba-null,0xe6c511ed7549cc1d6c1b23126d1653588c1c71ba,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,PARSIQ,2489,MYST,Staked,https://iq.space,matic-0xbf9f6b1d910aa207daa400931430ef110570f8ff-null,0xbf9f6b1d910aa207daa400931430ef110570f8ff,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,Retro,1242,RETRO,Locked,https://retro.finance,matic-0xb419ce2ea99f356bae0cac47282b9409e38200fa-null,0xb419ce2ea99f356bae0cac47282b9409e38200fa,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,matic,Gamma,3009,POL WETH,Farming,https://v2.gamma.xyz/,matic-0x20ec0d06f447d550fc6edee42121bc8c1817b97d-0,0x20ec0d06f447d550fc6edee42121bc8c1817b97d,0
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,mnt,Cleopatra,1102,CLEO,Locked,https://cleo.exchange,mnt-0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f-null,0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,87322,WETH,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-1,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,1
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,30376,USDC,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-25,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,25
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,192544,VELO,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-35,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,35
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,264191,WETH,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-36,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,36
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,2222,EXA,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-50,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,50
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,308534,OP,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-66,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,66
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,102012,USDC,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-70,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,70
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,145658,USDC,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-71,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,71
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,2374,WETH,Yield,https://app.extrafi.io,op-0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd-77,0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,77
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Extra Finance,7671,EXTRA,Locked,https://app.extrafi.io,op-0xe0bec4f45aef64cec9dcb9010d4beffb13e91466-null,0xe0bec4f45aef64cec9dcb9010d4beffb13e91466,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,GOVNFT,7078,OP,Locked,https://govnft.eth.limo/,op-0xb3f7411edee6947fd97887b37169427cde063632-null,0xb3f7411edee6947fd97887b37169427cde063632,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,GOVNFT,39604,OP,Locked,https://govnft.eth.limo/,op-0xb3f7411edee6947fd97887b37169427cde063632-null,0xb3f7411edee6947fd97887b37169427cde063632,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Velodrome V2,553026,VELO,Locked,https://velodrome.finance/,op-0xfaf8fd17d9840595845582fcb047df13f006787d-null,0xfaf8fd17d9840595845582fcb047df13f006787d,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Velodrome V2,1374611,VELO,Locked,https://velodrome.finance/,op-0xfaf8fd17d9840595845582fcb047df13f006787d-null,0xfaf8fd17d9840595845582fcb047df13f006787d,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Velodrome V2,30836,VELO,Locked,https://velodrome.finance/,op-0xfaf8fd17d9840595845582fcb047df13f006787d-null,0xfaf8fd17d9840595845582fcb047df13f006787d,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,arb,Blackwing,1718,WETH,Staked,https://blackwing.fi/,arb-0xc6ade8a68026d582ab37b879d188caf7e405dd09-null,0xc6ade8a68026d582ab37b879d188caf7e405dd09,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Blackwing,10648,ETH WETH,Staked,https://blackwing.fi/,eth-0xc6ade8a68026d582ab37b879d188caf7e405dd09-null,0xc6ade8a68026d582ab37b879d188caf7e405dd09,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,EigenLayer,2453,cbETH,Deposit,https://app.eigenlayer.xyz,eth-0x39053d51b77dc0d36036fc1fcc8cb819df8ef37a-null,0x39053d51b77dc0d36036fc1fcc8cb819df8ef37a,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Elixir,8994,ETH,Deposit,https://www.elixir.xyz/apothecary,eth-0x1f75881dc0707b5236f739b5b64a87c211294abb-null,0x1f75881dc0707b5236f739b5b64a87c211294abb,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Fuel,20000,USDT,Staked,https://fuel.network,eth-0x19b5cc75846bf6286d599ec116536a333c4c2c14-null,0x19b5cc75846bf6286d599ec116536a333c4c2c14,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,linea,Stargate,8399,ETH,Farming,https://stargate.finance,linea-0x25bbf59ef9246dc65bfac8385d55c5e524a7b9ea-null,0x25bbf59ef9246dc65bfac8385d55c5e524a7b9ea,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,linea,SyncSwap,12671,USDC ETH,Liquidity Pool,https://syncswap.xyz,linea-0xdded227d71a096c6b5d87807c1b5c456771aaa94-null,0xdded227d71a096c6b5d87807c1b5c456771aaa94,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Memecoin,1028,,Vesting,https://www.memecoin.org,eth-0xe6f3494e839f3d3fb36c407eb35cd85d90dc3704-null,0xe6f3494e839f3d3fb36c407eb35cd85d90dc3704,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,scrl,SyncSwap,10918,USDC ETH,Liquidity Pool,https://syncswap.xyz,scrl-0xa7199cec178105bcc4cff05f395c9b87706f19f8-null,0xa7199cec178105bcc4cff05f395c9b87706f19f8,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Symbiotic,1780,ENA,Staked,https://app.symbiotic.fi,eth-0xe39b5f5638a209c1a6b6cdffe5d37f7ac99fcc84-null,0xe39b5f5638a209c1a6b6cdffe5d37f7ac99fcc84,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Aave V2,2060,AAVE,Staked,https://app.aave.com,eth-0x4da27a545c0c5b758a6ba100e3a049001de870f5-null,0x4da27a545c0c5b758a6ba100e3a049001de870f5,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Aave V2,281147,SNX CRV stETH,Lending,https://app.aave.com,eth-0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9-null,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Aave V2,1024,,Lending,https://app.aave.com,eth-0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9-null,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Aave V3,1162925,stETH AAVE,Staked,https://app.aave.com,eth-0x9eda81c21c273a82be9bbc19b6a6182212068101-null,0x9eda81c21c273a82be9bbc19b6a6182212068101,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,arb,Superfluid,9074,ETH,Deposit,https://app.superfluid.finance,arb-0xe6c8d111337d0052b9d88bf5d7d55b7f8385acd3-null,0xe6c8d111337d0052b9d88bf5d7d55b7f8385acd3,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Balancer V2,61769,VITA ETH,Liquidity Pool,https://balancer.finance,eth-0x350196326aeaa9b98f1903fb5e8fc2686f85318c-null,0x350196326aeaa9b98f1903fb5e8fc2686f85318c,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Balancer V2,19488,GNO COW,Liquidity Pool,https://balancer.finance,eth-0x92762b42a06dcdddc5b7362cfb01e631c4d44b40-null,0x92762b42a06dcdddc5b7362cfb01e631c4d44b40,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,CoW Swap,5086,,Vesting,https://swap.cow.fi,eth-0xd057b63f5e69cf1b929b356b579cba08d7688048-null,0xd057b63f5e69cf1b929b356b579cba08d7688048,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Curve,1116,CRV,Locked,https://curve.fi,eth-0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2-null,0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Eth2,3104177,ETH,Staked,https://launchpad.ethereum.org,eth-0x00000000219ab540356cbb839cbe05303d7705fa-null,0x00000000219ab540356cbb839cbe05303d7705fa,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,ftm,SpookySwap,1042,USDC FTM,Farming,https://spooky.fi,ftm-0x2b2929e785374c651a81a63878ab22742656dcdd-2,0x2b2929e785374c651a81a63878ab22742656dcdd,2
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Instadapp,3975,INST ETH,Deposit,https://instadapp.io,eth-0x4c8a1beb8a87765788946d6b19c6c6355194abeb-deposit,0x4c8a1beb8a87765788946d6b19c6c6355194abeb,deposit
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Kelp DAO,687019,ETH,Staked,https://kelpdao.xyz,eth-0xa1290d69c65a6fe4df752f95823fae25cb99e5a7-null,0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,LIDO,631466,ETH,Staked,https://stake.lido.fi,eth-0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0-null,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,LooksRare,2510,LOOKS,Staked,https://looksrare.org/rewards,eth-0xbcd7254a1d759efa08ec7c3291b2e85c5dcc12ce-null,0xbcd7254a1d759efa08ec7c3291b2e85c5dcc12ce,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,matic,Superfluid,10422,WETH,Deposit,https://app.superfluid.finance,matic-0x27e1e4e6bc79d93032abef01025811b7e4727e85-null,0x27e1e4e6bc79d93032abef01025811b7e4727e85,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,op,Superfluid,6302,ETH,Deposit,https://app.superfluid.finance,op-0x4ac8bd1bdae47beef2d1c6aa62229509b962aa0d-null,0x4ac8bd1bdae47beef2d1c6aa62229509b962aa0d,
